campaign_id,date,channel,campaign_name,country,segment,impressions,clicks,conversions,spend,revenue
CAMP-03147,2026-03-05,search,Seamless eco-centric concept Search FR,France,returning,48387,5938,146,1745.46,20911.94
CAMP-01517,2026-02-28,social,Optional motivating definition Social IT,Italy,vip,25171,938,41,718.85,4645.95
CAMP-00826,2025-06-01,email,Expanded leadingedge protocol Email FR,France,new,20172,3539,117,1214.28,13680.95
CAMP-03268,2025-09-19,display,Business-focused zero-defect Graphic Interface Display GE,Germany,returning,69753,166,6,612.14,821.08
CAMP-03975,2025-12-16,display,Total zero administration extranet Display GE,Germany,vip,25104,56,2,771.92,174.94
CAMP-00617,2026-01-23,search,User-friendly actuating encryption Search SP,Spain,vip,23785,1299,54,938.88,4773.19
CAMP-00115,2025-08-13,social,Reverse-engineered responsive implementation Social SP,Spain,returning,2368,72,2,970.85,276.29
CAMP-00418,2024-08-12,email,Adaptive actuating monitoring Email IT,Italy,vip,36994,6665,188,1152.29,15999.39
CAMP-03070,2026-05-15,email,Organic discrete task-force Email GE,Germany,new,7856,1972,50,1887.85,6456.81
CAMP-01626,2025-03-07,email,Open-source zero-defect strategy Email GE,Germany,returning,18333,1989,87,669.55,10338.77
CAMP-01502,2024-10-03,search,Re-engineered systematic implementation Search FR,France,new,40669,4886,189,706.18,22425.9
CAMP-04186,2025-01-23,display,Focused logistical success Display SP,Spain,new,10003,22,0,1795.47,0.0
CAMP-02897,2025-01-28,search,Intuitive discrete artificial intelligence Search GE,Germany,new,21940,1938,92,3287.02,11754.98
CAMP-04719,2025-03-04,social,Down-sized radical moderator Social SP,Spain,new,17379,786,8,1122.42,867.05
CAMP-02083,2025-02-10,search,Synergistic intermediate strategy Search IT,Italy,returning,21103,1533,36,1171.75,3729.06
CAMP-00754,2025-07-13,email,Up-sized incremental function Email SP,Spain,returning,7455,1084,33,1147.63,3495.24
CAMP-02547,2026-01-07,social,Progressive 6thgeneration implementation Social IT,Italy,returning,7188,220,2,1214.35,181.58
CAMP-03970,2024-10-06,display,Compatible intangible leverage Display IT,Italy,new,5364,12,0,807.65,0.0
CAMP-03374,2025-12-16,email,Optional leadingedge time-frame Email SP,,vip,5727,596,24,602.82,2191.56
CAMP-04108,2025-03-03,search,Devolved transitional synergy Search NE,Netherlands,new,94350,5493,176,1619.27,25806.65
CAMP-02445,2025-03-10,social,Re-contextualized static budgetary management Social GE,Germany,new,13428,362,3,1696.42,255.05
CAMP-04381,2026-03-18,social,Vision-oriented 24/7 initiative Social IT,Italy,new,25087,559,30,2240.67,2565.54
CAMP-01067,2024-11-21,display,Business-focused executive Graphic Interface Display IT,Italy,new,12034,20,0,1051.76,0.0
CAMP-03914,2025-02-12,email,Grass-roots bottom-line encoding Email IT,Italy,vip,18282,3706,145,392.97,13010.17
CAMP-03499,2026-04-23,email,Exclusive intermediate info-mediaries Email GE,Germany,returning,26609,2791,89,2265.28,8325.07
CAMP-02739,2024-05-20,email,Visionary asymmetric paradigm Email FR,France,vip,23159,4905,155,2634.39,18672.83
CAMP-04001,2025-09-13,search,Expanded analyzing website Search NE,Netherlands,vip,24055,3066,116,3224.48,10682.58
CAMP-01569,2025-02-25,email,Horizontal client-driven firmware Email NE,Netherlands,returning,12693,1742,69,860.89,7540.79
CAMP-02428,2024-08-08,search,Optional incremental knowledgebase Search SP,Spain,returning,109149,8953,423,755.22,46708.58
CAMP-03747,2024-08-07,search,De-engineered needs-based emulation Search GE,Germany,new,13859,755,23,614.3,3069.47
CAMP-04687,2026-01-13,search,Face-to-face non-volatile paradigm Search NE,Netherlands,vip,12909,980,50,810.29,6130.07
CAMP-01688,2026-01-23,display,Seamless analyzing policy Display GE,Germany,returning,35259,58,0,651.22,0.0
CAMP-00852,2025-08-15,social,Stand-alone responsive firmware Social FR,France,vip,10356,420,12,809.96,1645.99
CAMP-03547,2024-07-06,search,Optional well-modulated encryption Search NE,Netherlands,new,37238,3035,98,767.98,12277.92
CAMP-00896,2025-09-22,email,Re-contextualized systemic workforce Email SP,Spain,returning,10223,1464,33,729.35,3589.74
CAMP-04593,2024-12-22,social,Down-sized cohesive definition Social NE,Netherlands,vip,8869,396,14,603.76,1953.42
CAMP-00336,2025-11-07,social,Configurable uniform Graphical User Interface Social FR,France,returning,10380,478,15,,2010.61
CAMP-02840,2025-03-06,search,Stand-alone didactic knowledgebase Search SP,Spain,returning,71529,6119,82,466.79,6580.37
CAMP-03088,2025-06-05,email,Customizable asymmetric Graphic Interface Email IT,Italy,new,13231,1822,50,879.91,4440.92
CAMP-04612,2026-03-09,display,Monitored fresh-thinking contingency Display IT,Italy,vip,21297,17,0,1737.03,0.0
CAMP-01349,2025-10-25,search,Synergistic scalable parallelism Search IT,Italy,vip,50101,5596,173,,22350.16
CAMP-01016,2026-05-09,search,Intuitive client-driven open architecture Search SP,Spain,returning,57948,5489,123,855.24,11093.86
CAMP-02817,2024-10-15,social,Universal contextually-based parallelism Social SP,Spain,returning,13844,582,6,876.96,573.37
CAMP-01632,2026-01-13,search,Down-sized executive encoding Search NE,Netherlands,new,86576,6216,124,4089.43,18065.9
CAMP-02490,2026-02-24,display,Automated demand-driven model Display NE,Netherlands,returning,4297,10,0,476.29,0.0
CAMP-03731,2024-07-10,search,Reactive bandwidth-monitored Graphical User Interface Search SP,Spain,new,3306,262,9,1991.63,926.98
CAMP-03252,2024-09-30,email,Reduced 24hour focus group Email FR,France,returning,1503,351,6,1828.26,616.41
CAMP-04682,2024-05-21,email,Down-sized secondary moderator Email IT,Italy,new,29181,4637,138,1799.95,18083.13
CAMP-02071,2025-10-09,display,Assimilated object-oriented groupware Display IT,Italy,new,23064,71,3,3290.21,298.25
CAMP-04453,2026-01-09,social,Front-line logistical initiative Social GE,Germany,returning,10564,261,1,624.26,112.44
CAMP-04933,2025-12-06,display,Synergized demand-driven collaboration Display IT,Italy,returning,55438,106,3,1548.18,241.85
CAMP-01636,2024-11-08,social,Multi-layered national Graphic Interface Social NE,Netherlands,new,5515,284,6,539.32,593.31
CAMP-04647,2025-02-09,search,Versatile eco-centric artificial intelligence Search FR,France,returning,10980,578,20,546.21,2349.73
CAMP-02480,2024-09-06,display,Exclusive responsive synergy Display NE,Netherlands,vip,17075,24,0,1841.43,0.0
CAMP-02266,2025-11-19,email,Pre-emptive grid-enabled pricing structure Email NE,Netherlands,new,60991,10432,306,1046.84,29774.48
CAMP-02960,2024-06-19,display,Persistent grid-enabled initiative Display FR,France,new,57416,130,3,3340.24,371.43
CAMP-04781,2024-06-08,display,Organic composite open system Display SP,Spain,vip,17922,15,0,1656.83,0.0
CAMP-03060,2024-10-13,email,Enterprise-wide maximized projection Email SP,Spain,new,33137,5830,190,1276.14,25885.53
CAMP-02142,2025-09-18,email,Inverse grid-enabled system engine Email GE,Germany,returning,56167,7524,205,2298.48,25600.06
CAMP-03119,2026-05-04,email,Re-engineered zero-defect installation Email FR,France,vip,10603,2798,109,2183.12,9752.82
CAMP-04774,2025-01-05,email,Organized contextually-based help-desk Email FR,France,vip,10843,1919,66,459.86,9724.18
CAMP-04046,2025-12-02,display,Down-sized secondary framework Display NE,Netherlands,vip,35590,68,1,1646.25,86.52
CAMP-03357,2024-11-21,social,Managed analyzing software Social GE,Germany,returning,6256,255,6,984.29,891.46
CAMP-02745,2025-08-20,display,Synchronized zero administration application Display NE,Netherlands,returning,83743,339,10,499.18,1362.5
CAMP-03507,2026-03-30,email,Reverse-engineered explicit matrices Email GE,Germany,new,4667,867,28,1334.0,3872.42
CAMP-01680,2025-02-09,email,Seamless multimedia groupware Email NE,Netherlands,returning,7743,1249,48,1199.77,6474.45
CAMP-04250,2025-09-13,email,Virtual object-oriented approach Email NE,Netherlands,vip,25033,3879,142,1132.37,12143.42
CAMP-03148,2025-04-13,social,Enterprise-wide uniform intranet Social IT,Italy,new,20794,972,16,1321.58,2038.29
CAMP-02295,2025-02-16,social,Re-contextualized value-added knowledgebase Social SP,Spain,new,12336,557,17,702.33,1585.32
CAMP-00581,2025-01-21,display,Total client-driven ability Display GE,Germany,new,35413,52,1,375.58,136.27
CAMP-01471,2025-06-15,display,Up-sized explicit productivity Display SP,Spain,vip,84123,184,5,389.32,557.69
CAMP-04071,2025-08-30,search,Monitored local challenge Search NE,Netherlands,new,13959,1134,34,1003.89,4462.78
CAMP-03344,2025-05-26,display,Devolved dynamic software Display SP,Spain,new,38401,75,2,,166.5
CAMP-04584,2024-10-02,email,Customer-focused regional open architecture Email IT,Italy,vip,9578,348,2,1332.81,298.61
CAMP-03673,2025-09-11,display,Future-proofed multimedia collaboration Display FR,France,vip,7630,15,0,6212.92,0.0
CAMP-00560,2025-09-11,search,Centralized human-resource adapter Search GE,Germany,new,78700,6920,320,3142.79,47791.21
CAMP-02850,2025-05-28,social,Compatible regional benchmark Social GE,Germany,vip,20198,1125,50,1014.17,4823.04
CAMP-00513,2024-09-30,social,Profound foreground task-force Social FR,France,new,21554,808,32,4529.3,3162.23
CAMP-01082,2025-10-14,email,Operative human-resource productivity Email FR,France,returning,11388,2934,61,439.9,8528.29
CAMP-01665,2025-04-19,social,Adaptive grid-enabled collaboration Social IT,Italy,vip,31146,1236,57,1890.91,8524.07
CAMP-01013,2024-12-03,search,Synergistic demand-driven middleware Search IT,Italy,returning,42308,3347,105,801.69,8800.64
CAMP-01932,2025-01-04,display,Centralized responsive open architecture Display SP,Spain,new,51270,122,3,490.78,346.66
CAMP-01151,2026-03-23,search,Adaptive 6thgeneration success Search IT,,new,18304,1195,49,1105.25,4747.83
CAMP-02839,2024-06-06,social,Ameliorated radical initiative Social FR,France,returning,13670,798,38,1146.7,4366.34
CAMP-00117,2025-01-31,search,Vision-oriented clear-thinking definition Search NE,Netherlands,returning,47575,3335,83,845.95,7594.38
CAMP-00741,2026-04-21,email,Managed holistic intranet Email SP,Spain,returning,26130,4776,154,2089.31,21921.3
CAMP-04856,2026-02-25,display,Customizable client-server orchestration Display IT,Italy,vip,44039,49,1,,84.2
CAMP-03676,2024-06-30,email,Re-contextualized responsive infrastructure Email NE,Netherlands,returning,18105,3509,82,797.01,10556.31
CAMP-00831,2025-02-12,social,Managed zero administration utilization Social IT,Italy,new,15835,237,8,789.25,744.04
CAMP-00120,2026-02-04,email,Customer-focused multimedia model Email SP,Spain,new,27892,3750,53,1107.25,7577.42
CAMP-04829,2025-04-18,email,Front-line tangible standardization Email FR,France,vip,3334,771,21,1143.61,2223.76
CAMP-04788,2026-01-16,display,Multi-layered demand-driven middleware Display IT,Italy,returning,39340,95,3,1585.71,378.84
CAMP-00636,2024-06-30,email,Expanded composite parallelism Email IT,Italy,returning,30035,7493,212,729.51,19657.6
CAMP-04466,2025-01-16,display,Upgradable 3rdgeneration groupware Display FR,France,returning,89549,213,8,1306.73,787.65
CAMP-04365,2026-04-02,email,Multi-layered mobile access Email NE,Netherlands,new,18052,2612,84,1142.94,12078.06
CAMP-04143,2026-03-24,email,Adaptive zero administration Local Area Network Email FR,France,new,22097,2383,101,1693.24,10353.36
CAMP-00992,2025-12-16,email,Operative zero tolerance time-frame Email NE,Netherlands,new,23082,2950,96,2026.21,8534.18
CAMP-00877,2025-06-26,email,Cloned zero tolerance budgetary management Email GE,Germany,vip,14434,2109,73,197.79,7162.43
CAMP-00005,2024-10-04,email,Cross-platform background structure Email FR,France,new,14006,1443,35,1172.1,4288.48
CAMP-03052,2024-08-31,social,Managed stable Graphical User Interface Social NE,,returning,8431,206,7,1795.86,1013.47
CAMP-03125,2025-12-07,display,Profit-focused stable software Display GE,Germany,new,16369,44,1,492.05,115.35
CAMP-02661,2024-07-31,display,Optional homogeneous process improvement Display IT,Italy,new,39226,91,1,2340.51,106.71
CAMP-02492,2026-04-26,email,Organic non-volatile moderator Email SP,Spain,returning,13756,1958,80,1180.66,6946.62
CAMP-03855,2024-10-10,email,Reduced composite artificial intelligence Email FR,France,new,12470,3148,121,1704.91,10248.98
CAMP-01716,2026-01-03,social,Realigned client-server model Social SP,Spain,new,1507,61,2,585.06,266.34
CAMP-01149,2025-09-07,display,Diverse regional moratorium Display GE,Germany,returning,94506,102,3,1597.07,313.63
CAMP-03262,2025-07-14,email,Visionary zero-defect approach Email SP,Spain,returning,7295,1676,62,1248.8,6333.5
CAMP-00575,2024-07-06,search,Stand-alone exuding artificial intelligence Search FR,France,returning,24025,1808,50,700.68,4248.62
CAMP-03770,2024-05-27,search,User-friendly bottom-line support Search GE,Germany,new,22750,1359,64,1177.01,5544.05
CAMP-03737,2025-01-31,search,Adaptive object-oriented infrastructure Search NE,Netherlands,new,8162,658,26,745.54,2897.23
CAMP-04147,2026-02-13,display,Balanced systematic alliance Display SP,Spain,returning,36349,87,3,2656.64,267.84
CAMP-00854,2025-08-11,display,Self-enabling multi-tasking attitude Display SP,Spain,new,41507,93,3,987.83,297.87
CAMP-01983,2024-11-16,social,Future-proofed asymmetric concept Social GE,,vip,15448,368,17,2240.19,1421.55
CAMP-02775,2025-02-15,email,Sharable full-range standardization Email GE,Germany,vip,11821,1332,28,651.85,3956.13
CAMP-01167,2024-11-17,social,Assimilated uniform Local Area Network Social SP,Spain,vip,17910,763,13,873.8,1510.58
CAMP-00972,2025-05-05,email,Horizontal well-modulated Local Area Network Email GE,Germany,returning,10652,1251,40,,4372.99
CAMP-02702,2025-04-27,display,Re-contextualized 6thgeneration function Display FR,,returning,96960,92,1,757.91,88.15
CAMP-04496,2025-08-14,social,Multi-channeled clear-thinking capacity Social NE,Netherlands,vip,13183,433,14,2524.6,1304.25
CAMP-03848,2025-07-30,display,Visionary leadingedge access Display GE,Germany,vip,96028,131,3,1675.94,401.89
CAMP-02369,2025-12-20,social,Self-enabling methodical process improvement Social SP,Spain,returning,5082,228,8,261.62,1152.3
CAMP-04116,2026-04-25,search,Distributed multimedia framework Search FR,France,returning,9492,527,18,4037.83,2190.92
CAMP-04132,2025-04-03,display,Progressive 3rdgeneration orchestration Display FR,France,vip,23059,37,1,791.86,117.0
CAMP-02951,2025-08-18,email,Front-line global ability Email IT,Italy,new,5271,995,43,926.47,4830.38
CAMP-00525,2025-10-17,display,Streamlined impactful frame Display SP,Spain,new,188195,248,8,629.03,740.38
CAMP-02456,2026-04-27,social,Implemented background moratorium Social SP,Spain,vip,36317,1208,23,1475.68,1922.5
CAMP-01842,2026-01-02,social,Down-sized hybrid moderator Social NE,Netherlands,vip,13795,563,11,900.69,1427.0
CAMP-00538,2025-06-09,search,Enhanced uniform Graphical User Interface Search IT,Italy,new,29127,2987,104,1126.15,8804.59
CAMP-02807,2025-12-12,search,Decentralized secondary capacity Search GE,Germany,new,9050,797,25,441.83,2297.19
CAMP-04342,2026-01-11,display,Configurable dedicated open system Display IT,Italy,vip,15462,25,0,401.52,0.0
CAMP-03176,2025-07-17,email,User-centric full-range standardization Email FR,France,returning,4192,896,32,2785.83,2588.51
CAMP-00785,2025-12-06,search,Horizontal 6thgeneration Local Area Network Search IT,Italy,new,80939,5508,122,695.19,10342.31
CAMP-04058,2025-04-25,email,Front-line regional archive Email IT,Italy,new,17852,2363,97,1504.52,8707.58
CAMP-01410,2025-08-22,display,Customizable well-modulated model Display IT,Italy,new,36248,72,2,1399.88,236.0
CAMP-02538,2026-04-18,search,Open-architected human-resource strategy Search SP,Spain,new,22681,1331,44,1250.81,5751.34
CAMP-00155,2025-11-14,display,Distributed executive function Display SP,Spain,returning,17351,20,0,2063.55,0.0
CAMP-03010,2024-11-01,search,Fundamental context-sensitive throughput Search IT,Italy,new,214170,21574,942,1008.11,125975.94
CAMP-01687,2025-08-17,search,Sharable non-volatile collaboration Search GE,Germany,returning,91381,9860,338,1211.84,46514.25
CAMP-02902,2026-03-28,email,Intuitive client-driven moderator Email SP,Spain,new,19750,4801,158,1386.85,13879.98
CAMP-05000,2025-01-07,email,Re-contextualized fault-tolerant time-frame Email IT,Italy,returning,16005,3511,72,474.33,7405.85
CAMP-04722,2025-09-23,search,Centralized leadingedge matrix Search FR,France,returning,41004,2011,31,376.21,3875.96
CAMP-03864,2026-01-22,search,Optimized client-driven process improvement Search FR,France,new,27885,2928,80,1621.14,10140.25
CAMP-02734,2025-02-05,social,Object-based content-based protocol Social GE,Germany,vip,19067,629,26,2151.84,2956.43
CAMP-01896,2024-09-19,search,Virtual hybrid implementation Search GE,Germany,vip,42578,4645,126,615.07,17589.69
CAMP-00570,2026-05-11,display,Re-engineered multimedia process improvement Display GE,Germany,vip,9664,22,0,1735.7,0.0
CAMP-01817,2024-07-05,email,Sharable stable help-desk Email IT,Italy,new,19270,2635,70,1230.53,9820.12
CAMP-02066,2025-09-28,social,Synergistic static knowledge user Social FR,France,returning,11363,565,21,1880.59,1767.5
CAMP-00128,2026-04-11,email,Expanded leadingedge focus group Email SP,Spain,returning,15054,3388,71,271.83,10388.0
CAMP-03395,2025-05-01,social,Persistent national synergy Social SP,Spain,vip,3301,135,4,2337.65,413.04
